,run_name,factor_matrix,init,sim,rel_error_G,rel_error_C,noise,lambda_val,split,rank,job_id
185,SCoNE,U_C,30,0.9121234488656956,0.7884534116493238,0.7363081584053677,1.0,0.0001,train,3,15
186,SCoNE,W_C,31,0.8083314031156245,0.7635758891209592,0.7417784744834849,1.0,0.0001,train,3,15
187,SCoNE,W_G,31,0.8671309290182139,0.7635758891209592,0.7417784744834849,1.0,0.0001,train,3,15
188,SCoNE,H_G,31,0.9742919621042423,0.7635758891209592,0.7417784744834849,1.0,0.0001,train,3,15
189,SCoNE,U_G,31,0.9384617248386967,0.7635758891209592,0.7417784744834849,1.0,0.0001,train,3,15
190,SCoNE,H_C,31,0.9404296349402466,0.7635758891209592,0.7417784744834849,1.0,0.0001,train,3,15
191,SCoNE,U_C,31,0.8908416208797433,0.7635758891209592,0.7417784744834849,1.0,0.0001,train,3,15
192,SCoNE,W_C,32,0.7878209267040877,0.7545271947550964,0.7507189816498331,1.0,0.0001,train,3,15
193,SCoNE,W_G,32,0.8559874469800604,0.7545271947550964,0.7507189816498331,1.0,0.0001,train,3,15
194,SCoNE,H_G,32,0.9436410140255987,0.7545271947550964,0.7507189816498331,1.0,0.0001,train,3,15
195,SCoNE,U_G,32,0.94072759513469,0.7545271947550964,0.7507189816498331,1.0,0.0001,train,3,15
196,SCoNE,H_C,32,0.913971108630055,0.7545271947550964,0.7507189816498331,1.0,0.0001,train,3,15
197,SCoNE,U_C,32,0.909343214578585,0.7545271947550964,0.7507189816498331,1.0,0.0001,train,3,15
198,SCoNE,W_C,33,0.7357999768316715,0.7831931760617568,0.7382378790363255,1.0,0.0001,train,3,15
199,SCoNE,W_G,33,0.7943024870569969,0.7831931760617568,0.7382378790363255,1.0,0.0001,train,3,15
200,SCoNE,H_G,33,0.8943928345033595,0.7831931760617568,0.7382378790363255,1.0,0.0001,train,3,15
201,SCoNE,U_G,33,0.9408030576554508,0.7831931760617568,0.7382378790363255,1.0,0.0001,train,3,15
202,SCoNE,H_C,33,0.8120969477537806,0.7831931760617568,0.7382378790363255,1.0,0.0001,train,3,15
203,SCoNE,U_C,33,0.9131983487750004,0.7831931760617568,0.7382378790363255,1.0,0.0001,train,3,15
204,SCoNE,W_C,34,0.7956130472286302,0.74850840101217,0.7529603933393787,1.0,0.0001,train,3,15
205,SCoNE,W_G,34,0.8604058522763683,0.74850840101217,0.7529603933393787,1.0,0.0001,train,3,15
206,SCoNE,H_G,34,0.9520657130511256,0.74850840101217,0.7529603933393787,1.0,0.0001,train,3,15
207,SCoNE,U_G,34,0.9294673122888736,0.74850840101217,0.7529603933393787,1.0,0.0001,train,3,15
208,SCoNE,H_C,34,0.9267285720265322,0.74850840101217,0.7529603933393787,1.0,0.0001,train,3,15
209,SCoNE,U_C,34,0.9052334742361895,0.74850840101217,0.7529603933393787,1.0,0.0001,train,3,15
