,run_name,factor_matrix,init,sim,rel_error_G,rel_error_C,sparsity,lambda_val,split,rank,job_id
32,SCoNE,H_G,5,0.8627144429644806,0.6612869153137307,0.6879423919072968,0.75,0.0,train,3,21
33,SCoNE,U_G,5,0.9351426396051737,0.6612869153137307,0.6879423919072968,0.75,0.0,train,3,21
34,SCoNE,H_C,5,0.7919025714930407,0.6612869153137307,0.6879423919072968,0.75,0.0,train,3,21
35,SCoNE,U_C,5,0.894846383054215,0.6612869153137307,0.6879423919072968,0.75,0.0,train,3,21
36,SCoNE,W_C,6,0.605875503242242,0.6719949305568915,0.6856255092732925,0.75,0.0,train,3,21
37,SCoNE,W_G,6,0.6504127920410427,0.6719949305568915,0.6856255092732925,0.75,0.0,train,3,21
38,SCoNE,H_G,6,0.7918139063423045,0.6719949305568915,0.6856255092732925,0.75,0.0,train,3,21
39,SCoNE,U_G,6,0.9563795534186079,0.6719949305568915,0.6856255092732925,0.75,0.0,train,3,21
40,SCoNE,H_C,6,0.8371862315993059,0.6719949305568915,0.6856255092732925,0.75,0.0,train,3,21
41,SCoNE,U_C,6,0.933620128179292,0.6719949305568915,0.6856255092732925,0.75,0.0,train,3,21
42,SCoNE,W_C,7,0.627240402571993,0.6591404725914911,0.6963996927980352,0.75,0.0,train,3,21
43,SCoNE,W_G,7,0.6802486672675552,0.6591404725914911,0.6963996927980352,0.75,0.0,train,3,21
44,SCoNE,H_G,7,0.8152207046843732,0.6591404725914911,0.6963996927980352,0.75,0.0,train,3,21
45,SCoNE,U_G,7,0.958838463859149,0.6591404725914911,0.6963996927980352,0.75,0.0,train,3,21
46,SCoNE,H_C,7,0.8641718138966682,0.6591404725914911,0.6963996927980352,0.75,0.0,train,3,21
47,SCoNE,U_C,7,0.9518678513828552,0.6591404725914911,0.6963996927980352,0.75,0.0,train,3,21
48,SCoNE,W_C,8,0.6309887942459699,0.6534846623858219,0.6972646209741502,0.75,0.0,train,3,21
49,SCoNE,W_G,8,0.6971704878174365,0.6534846623858219,0.6972646209741502,0.75,0.0,train,3,21
50,SCoNE,H_G,8,0.8654665958370065,0.6534846623858219,0.6972646209741502,0.75,0.0,train,3,21
