,ari,sim_W,sim_W_null,tuning_metric,run,split,sim_id,job_id,sim_H_G,sim_H_G_null,sim_U_G,sim_U_G_null,sim_H_C,sim_H_C_null,sim_U_C,sim_U_C_null,rel_error_G,rel_error_C,coph_corr,run_name,lambda_option,rGC,out_path
3525,0.336213904865169,0.6617218946238559,0.43101754571274964,1.0392352541361218,15,train,1,21,0.554972884507832,0.34572125492941813,0.9411370850709097,0.35664919248594384,0.7616119522867807,0.31772061593722684,0.9862975201497556,0.26509414200391607,0.43330766771228274,0.6059275864238391,0.9287460931989207,SCoNE,0.01,0.2,/home/jupyter/repos/SCoNE/output/models/rGC/train_21
3526,0.5107231767212469,0.8017168827082585,0.42148713050527187,1.0323912392495327,16,train,1,21,0.6003426430877173,0.3680540439914535,0.9478635303994251,0.3665788561826348,0.9110487398504519,0.3528778847583386,0.9772936615232267,0.2942375790917959,0.4367982607416009,0.5955929785079317,0.9287460931989207,SCoNE,0.01,0.2,/home/jupyter/repos/SCoNE/output/models/rGC/train_21
3527,0.4336108936382076,0.7480258017986753,0.42464511589328546,1.0397152069144129,17,train,1,21,0.6487660590453863,0.37459680527881745,0.97333827248517,0.3780190675290104,0.8418059351534828,0.3228543028681786,0.9645417375216943,0.2672926245974243,0.4381357117426715,0.6015794951717414,0.9287460931989207,SCoNE,0.01,0.2,/home/jupyter/repos/SCoNE/output/models/rGC/train_21
3528,0.5036378366944576,0.791230813640725,0.42584176577662525,1.0359905245258996,18,train,1,21,0.5625041513298386,0.33886686799060856,0.9360430086975642,0.3587553716475633,0.9168167325376766,0.3250534434530073,0.9772626662376114,0.2752595558137876,0.43234104589640254,0.603649478629497,0.9287460931989207,SCoNE,0.01,0.2,/home/jupyter/repos/SCoNE/output/models/rGC/train_21
3529,0.31726267982222384,0.5807563494647022,0.417256543164288,1.0461055576789489,19,train,1,21,0.4535922891493126,0.2798523360172125,0.9754064622955011,0.3494469677886009,0.741091407718983,0.29994532765196014,0.972898899871862,0.297111087488029,0.44226884086133367,0.6038367168176152,0.9287460931989207,SCoNE,0.01,0.2,/home/jupyter/repos/SCoNE/output/models/rGC/train_21
3530,0.453947275179445,0.7728112435517588,0.436896699065928,1.031269540387167,20,train,1,21,0.5698711388894631,0.35075947186322465,0.9217271158695464,0.3456596204363802,0.8532443548931806,0.3107040040904197,0.9856523037619491,0.2768017794326484,0.4350498274747002,0.5962197129124668,0.9287460931989207,SCoNE,0.01,0.2,/home/jupyter/repos/SCoNE/output/models/rGC/train_21
3531,0.3615219927797524,0.6974199598530475,0.43715642017711376,1.0365834330899986,21,train,1,21,0.5346857396213761,0.319694925895042,0.9523473467466675,0.38029524776220014,0.8272378762825756,0.3370026660555724,0.9585872899396021,0.2637738989560732,0.43678444693117485,0.5997989861588237,0.9287460931989207,SCoNE,0.01,0.2,/home/jupyter/repos/SCoNE/output/models/rGC/train_21
3532,0.43447576086361606,0.7519183277738671,0.4269009118857763,1.033107819659867,22,train,1,21,0.6201002141031005,0.3493935162217995,0.9678497726060548,0.3408272041539668,0.8390933357877546,0.3219734715584991,0.9719142883698673,0.25494294785890936,0.4355176754461582,0.5975901442137088,0.9287460931989207,SCoNE,0.01,0.2,/home/jupyter/repos/SCoNE/output/models/rGC/train_21
3533,0.37764577647062975,0.6901684022487544,0.4311033836385984,1.045381078232606,23,train,1,21,0.5113524872858128,0.3110712187632393,0.9702938623001673,0.3465925359935698,0.7854932352452882,0.3276176567570424,0.9289802877902014,0.2798730507520334,0.4374799946634186,0.6079010835691876,0.9287460931989207,SCoNE,0.01,0.2,/home/jupyter/repos/SCoNE/output/models/rGC/train_21
3534,0.353601667229417,0.6512339599469711,0.427773124699627,1.0432465104551571,24,train,1,21,0.5123340726879301,0.338995837771779,0.9694593308827297,0.34142917010811197,0.7324785841207168,0.30091981602471857,0.9602942894717994,0.26469029164037233,0.4414589270102841,0.6017875834448732,0.9287460931989207,SCoNE,0.01,0.2,/home/jupyter/repos/SCoNE/output/models/rGC/train_21
