,ari,sim_W,sim_W_null,tuning_metric,run,split,sim_id,job_id,sim_H_G,sim_H_G_null,sim_U_G,sim_U_G_null,sim_H_C,sim_H_C_null,sim_U_C,sim_U_C_null,rel_error_G,rel_error_C,coph_corr,run_name,lambda_option,signed_cov_effects,out_path
164,3.2163019969339445e-05,0.03546070284641948,0.03544689159044072,2.510157508508486,4,tune,0,8,0.05156901492671585,0.10272613194358887,0.43901504685817555,0.05888494941208901,0.11290304502158512,0.22906091103666731,0.49324569626165715,-0.05366921077979417,1.8681966440733926,0.6419608644350933,0.7608097506153836,SCoNE,0.001,True,/home/jupyter/repos/SCoNE/output/models/signed_cov_effects/tune_8
165,0.009594819551192306,0.3093831247903921,0.3086075190579362,1.4864297503521324,5,tune,0,8,0.14959231697860964,0.1780811868576592,0.45273763932576305,0.04897149712337465,0.003061928956822354,0.11450606114718381,0.49242889935685447,-0.0561451634787306,0.8598961151016093,0.6265336352505231,0.7608097506153836,SCoNE,0.001,True,/home/jupyter/repos/SCoNE/output/models/signed_cov_effects/tune_8
166,0.005035905829936769,0.14035090845219952,0.12335456482813084,1.140400293503002,6,tune,0,8,0.2618296805621711,0.24705454505123142,0.45432389190368955,0.07739227537174341,0.019963404413569575,0.14722367469637596,0.5473695803327291,-0.019961309068136722,0.8713177849262288,0.2690825085767733,0.7608097506153836,SCoNE,0.001,True,/home/jupyter/repos/SCoNE/output/models/signed_cov_effects/tune_8
167,0.018654424214819984,0.0865002285379213,0.06934129726495004,1.1278240088494127,7,tune,0,8,0.3319820938339335,0.21262854696060945,0.43757234317686156,0.08857210405210297,0.04363033611635407,0.1676280996770032,0.47772072159005785,-0.06487230108438057,0.851458128632158,0.27636588021725483,0.7608097506153836,SCoNE,0.001,True,/home/jupyter/repos/SCoNE/output/models/signed_cov_effects/tune_8
168,0.023210853330182784,0.4095737240264055,0.3865245740007071,1.1235821952299188,8,tune,0,8,0.12167534217589533,0.22140907999853227,0.43693892681191177,0.06347399803337335,0.11478607565443347,0.09237602044159413,0.5402499050682016,-0.053747365371897594,0.8510345512864359,0.27254764394348274,0.7608097506153836,SCoNE,0.001,True,/home/jupyter/repos/SCoNE/output/models/signed_cov_effects/tune_8
169,0.004037624100443205,0.3031331786843193,0.25821310605683157,1.1576651729836298,9,tune,0,8,0.016419886772759292,0.08421113899929666,0.445927480495676,0.051915157670689306,0.06846873774249558,0.13053573315591396,0.5176440452681725,-0.054285723239589696,0.8534765959606361,0.3041885770229937,0.7608097506153836,SCoNE,0.001,True,/home/jupyter/repos/SCoNE/output/models/signed_cov_effects/tune_8
170,0.01565578662176576,0.39583187417281174,0.3380475761205495,1.155957209208609,10,tune,0,8,0.27349199587535494,0.17964364437983388,0.47575357224361786,0.068674390953701,0.011993805864520302,0.13213617224680585,0.5387908601853442,-0.06232688249279504,0.892878357688976,0.2630788515196329,0.7608097506153836,SCoNE,0.001,True,/home/jupyter/repos/SCoNE/output/models/signed_cov_effects/tune_8
171,0.05302412658151403,0.11316119629489675,0.1027967764623292,1.0745664954413487,11,tune,0,8,0.004632533780785652,0.06281891675313835,0.445708116204401,0.06175919955761624,0.06050438577576214,0.14364197322161268,0.5291635000933826,-0.07579143256535775,0.8011149560017352,0.2734515394396135,0.7608097506153836,SCoNE,0.001,True,/home/jupyter/repos/SCoNE/output/models/signed_cov_effects/tune_8
172,0.004450091629770898,0.277977926456299,0.23296656620915915,1.204790006386395,12,tune,0,8,0.20681997541259817,0.26811635783983784,0.4662507124433822,0.08827226212571693,0.003053816890518344,0.13406944213711236,0.5266178885554552,-0.05562610096040302,0.9190356857278187,0.2857543206585762,0.7608097506153836,SCoNE,0.001,True,/home/jupyter/repos/SCoNE/output/models/signed_cov_effects/tune_8
173,0.16476277102967832,0.308697807625191,0.2800198104723995,1.11741532451127,13,tune,0,8,0.20323078129656186,0.197864029158276,0.43274934023955236,0.052809896868941913,0.1680485027314517,0.1932882369365257,0.4849346598734335,-0.042277762805598175,0.8659291176365823,0.25148620687468765,0.7608097506153836,SCoNE,0.001,True,/home/jupyter/repos/SCoNE/output/models/signed_cov_effects/tune_8
174,0.054820310642373096,0.17700469814010755,0.17433445190311406,1.4013857779090602,14,tune,0,8,0.062001071020195045,0.18457594463103633,0.4393987749406095,0.08853143066498634,0.02349459307255912,0.17505382898919616,0.50304278304225,-0.048439568759995416,1.0172178012918027,0.38416797661725754,0.7608097506153836,SCoNE,0.001,True,/home/jupyter/repos/SCoNE/output/models/signed_cov_effects/tune_8
175,0.014328979658383497,0.28093466013433255,0.25504875652975184,1.2382185222617008,15,tune,0,8,0.22068386274218696,0.22651475654086237,0.458919354004687,0.08781143363492191,0.19165783058063635,0.2486945912803738,0.4895683550576762,-0.05194080322968886,0.8910860010570183,0.3471325212046825,0.7608097506153836,SCoNE,0.001,True,/home/jupyter/repos/SCoNE/output/models/signed_cov_effects/tune_8
176,-4.4541772388673236e-05,0.06737534687779108,0.0665474709416923,1.8117761814110152,16,tune,0,8,0.10262991409920608,0.16099996162627978,0.4470520287428887,0.08554428475486019,0.21754316997394632,0.2006565248610997,0.5101235499891439,-0.07464099827039235,1.4821868563652698,0.32958932504574523,0.7608097506153836,SCoNE,0.001,True,/home/jupyter/repos/SCoNE/output/models/signed_cov_effects/tune_8
177,0.00021428701761010369,0.06694187255364598,0.06079917175145419,1.5416827393871355,17,tune,0,8,0.03322724623122179,0.15698669394644718,0.4329314166529429,0.07778307186213071,0.022933014299674516,0.1444710175783531,0.43931905590574805,-0.04558552540750076,1.164519830687128,0.3771629087000075,0.7608097506153836,SCoNE,0.001,True,/home/jupyter/repos/SCoNE/output/models/signed_cov_effects/tune_8
178,0.000963098669029233,0.2581596466332415,0.21950741228728265,1.387416214122221,18,tune,0,8,0.1284525702062006,0.1622788449963351,0.43244767198387674,0.10785460239170294,0.0011977693642128777,0.12200712280402387,0.5428534784336614,-0.08918741211946175,1.115759982694915,0.27165623142730616,0.7608097506153836,SCoNE,0.001,True,/home/jupyter/repos/SCoNE/output/models/signed_cov_effects/tune_8
179,0.0031417547186622895,0.1224248339702945,0.09909768716601754,1.361864042622496,19,tune,0,8,0.09684388363488004,0.12802093363321781,0.4572353241109742,0.08800688554044461,0.018264897706571893,0.13122493480692418,0.5502430588491783,-0.0521329605558311,1.0853550362480267,0.2765090063744692,0.7608097506153836,SCoNE,0.001,True,/home/jupyter/repos/SCoNE/output/models/signed_cov_effects/tune_8
180,0.05839614789056539,0.14929751847451023,0.13144395092148506,1.1392914634188307,20,tune,0,8,0.1415418995806283,0.1627810759401684,0.43995788258369184,0.0791086327483116,0.018007585747012278,0.14270796419729914,0.5326869691062005,-0.0645078386541069,0.8685029008107058,0.2707885626081249,0.7608097506153836,SCoNE,0.001,True,/home/jupyter/repos/SCoNE/output/models/signed_cov_effects/tune_8
181,0.007790549032053045,0.4060304251353955,0.40104592069367695,1.4602227649762178,21,tune,0,8,0.0029809308248728715,0.06599809960083604,0.4273200738426767,0.055107925856854714,0.12627570658019022,0.09801212959406903,0.5411802800297113,-0.0763160493629274,1.1902258548360283,0.26999691014018967,0.7608097506153836,SCoNE,0.001,True,/home/jupyter/repos/SCoNE/output/models/signed_cov_effects/tune_8
182,0.005815241839834902,0.2560118111134763,0.1917718299548989,1.1135513998743185,22,tune,0,8,0.3378895843431875,0.21660378716706916,0.4390235180643616,0.053853903549659805,0.21727373509876075,0.1767226764884499,0.5413537616884744,-0.07802058419985122,0.8473206088542016,0.26623079102011693,0.7608097506153836,SCoNE,0.001,True,/home/jupyter/repos/SCoNE/output/models/signed_cov_effects/tune_8
183,0.028972255066081497,0.19958314545208378,0.18177056481572315,1.1279858092046169,23,tune,0,8,0.3145748672370808,0.31507235242528736,0.4294404566434479,0.041055530738517636,0.016051500869416726,0.10994606146369866,0.5254692756072032,-0.06234128654883371,0.8483149593442313,0.2796708498603856,0.7608097506153836,SCoNE,0.001,True,/home/jupyter/repos/SCoNE/output/models/signed_cov_effects/tune_8
184,0.009929413424307176,0.16446023613646138,0.16112540645495588,1.1143213654197988,24,tune,0,8,0.14666786288393438,0.23161789953752954,0.43538065961068856,0.06460237622374054,0.051698019459021166,0.17914415001525927,0.5007036644720374,-0.04708985090246169,0.849497471164211,0.26482389425558767,0.7608097506153836,SCoNE,0.001,True,/home/jupyter/repos/SCoNE/output/models/signed_cov_effects/tune_8
185,0.051334359131522886,0.3079359783250076,0.29915617462334976,1.2484404308168688,25,tune,0,8,0.1084739854754449,0.2233451612877414,0.4416308537549752,0.052018035878513814,0.03038510451861471,0.14796387308644993,0.5071845764882733,-0.03934782678316349,0.8521816730199324,0.3962587577969365,0.7608097506153836,SCoNE,0.001,True,/home/jupyter/repos/SCoNE/output/models/signed_cov_effects/tune_8
186,0.0006838794541804181,0.25765481969159926,0.24912943633913087,1.1162063872911565,26,tune,0,8,0.23682147228825814,0.17731439115109335,0.44412690378803105,0.06848530373004248,0.05507335994438938,0.07808820372769809,0.5411450850577598,-0.07733257736996706,0.848854190550962,0.2673521967401944,0.7608097506153836,SCoNE,0.001,True,/home/jupyter/repos/SCoNE/output/models/signed_cov_effects/tune_8
